,price
4761,80.0
14055,100.0
18180,88.0
12784,120.0
28124,70.0
4536,181.0
414,61.0
16792,53.0
25321,301.0
23693,35.0
8586,92.0
7950,59.0
23037,121.0
1981,225.0
14397,90.0
7767,100.0
24274,139.0
27329,100.0
25228,75.0
12713,55.0
18823,150.0
14213,200.0
2759,500.0
11128,249.0
2966,600.0
5976,100.0
16430,260.0
19475,317.0
7289,200.0
28370,650.0
8706,181.0
17711,129.0
8534,255.0
17854,150.0
20621,61.0
20043,80.0
11883,152.0
2033,181.0
5828,181.0
7379,240.0
18354,150.0
5511,260.0
23177,129.0
30074,140.0
21368,89.0
30170,55.0
20106,111.0
20181,189.0
25084,280.0
28532,61.0
26057,70.0
5150,105.0
2538,90.0
21440,293.0
22355,65.0
13738,94.0
10466,129.0
11451,150.0
7501,62.0
1183,150.0
7927,129.0
5337,150.0
10563,40.0
13565,59.0
7249,190.0
8473,585.0
5528,35.0
25454,200.0
25427,40.0
1513,231.0
24812,148.0
23196,123.0
2320,160.0
23457,85.0
8844,65.0
12810,40.0
4919,39.0
9783,140.0
732,301.0
21289,61.0
29417,120.0
24820,109.0
16591,70.0
5824,150.0
15392,115.0
16433,200.0
18026,44.0
545,85.0
653,125.0
26196,102.0
47,90.0
21078,111.0
18561,75.0
17911,159.0
21591,85.0
10781,200.0
2613,299.0
20979,500.0
26165,26.0
25704,40.0
8246,44.0
15633,100.0
12061,475.0
25929,98.0
10091,950.0
17689,499.0
14047,301.0
25705,111.0
24264,98.0
23393,301.0
7525,129.0
13894,400.0
9074,249.0
28463,190.0
4114,187.0
7308,299.0
9030,200.0
4537,44.0
23585,75.0
5660,450.0
12876,591.0
858,112.0
14773,40.0
12499,36.0
26217,179.0
21258,61.0
10235,346.0
9785,85.0
5335,85.0
20091,135.0
13031,98.0
13852,181.0
11638,70.0
373,650.0
9543,66.0
2944,61.0
26559,80.0
11358,200.0
1668,220.0
26164,55.0
28913,249.0
24382,150.0
24630,50.0
21399,129.0
30329,599.0
6247,651.0
14783,61.0
8177,65.0
11024,42.0
17750,70.0
12459,69.0
5214,100.0
8252,950.0
10051,249.0
3468,249.0
18178,44.0
17348,35.0
3925,169.0
21194,115.0
7354,375.0
10004,200.0
30425,140.0
1361,260.0
19136,249.0
15606,799.0
1868,70.0
15116,301.0
11905,440.0
20823,600.0
10036,61.0
20834,150.0
29976,368.0
27034,147.0
12216,220.0
14090,301.0
3604,249.0
16536,120.0
19516,120.0
15680,225.0
10406,150.0
12483,181.0
10549,111.0
7876,160.0
22788,179.0
3626,120.0
3340,190.0
12115,40.0
26377,80.0
7471,150.0
16283,138.0
9697,500.0
30211,152.0
11531,799.0
5628,421.0
15325,195.0
12233,435.0
21053,195.0
28552,100.0
26800,85.0
17880,85.0
4961,150.0
23713,75.0
27758,351.0
22217,301.0
12962,40.0
645,195.0
21709,160.0
9323,129.0
22440,240.0
15186,330.0
14431,125.0
19268,320.0
25400,63.0
24526,140.0
26441,231.0
21777,125.0
30206,65.0
26114,150.0
3510,290.0
3938,90.0
5306,200.0
5027,150.0
19426,125.0
24884,295.0
24166,65.0
20938,750.0
22454,80.0
1260,94.0
3657,334.0
20342,61.0
9904,135.0
15659,395.0
29508,39.0
2416,147.0
2242,882.0
14607,69.0
15564,109.0
20764,400.0
6517,125.0
5814,200.0
22845,70.0
24357,100.0
5712,49.0
6689,591.0
24863,55.0
19458,70.0
27585,50.0
15182,65.0
7265,70.0
22014,69.0
14067,65.0
175,155.0
25267,44.0
26394,44.0
23025,240.0
1138,171.0
25910,55.0
6042,55.0
5041,274.0
2510,80.0
12868,70.0
13437,440.0
122,375.0
21489,179.0
12855,195.0
16747,301.0
23820,90.0
8044,107.0
9043,100.0
24208,98.0
7729,135.0
25368,65.0
30596,70.0
14493,75.0
8918,105.0
26769,170.0
28775,129.0
27064,98.0
11670,458.0
3377,75.0
15006,220.0
1669,367.0
10941,125.0
15378,295.0
14896,400.0
16205,301.0
5915,65.0
3622,249.0
2586,301.0
8151,181.0
14615,480.0
4800,220.0
29955,175.0
857,150.0
19618,61.0
17965,40.0
10284,200.0
21857,159.0
16143,181.0
19826,150.0
18307,146.0
25361,248.0
23225,351.0
29521,109.0
19968,80.0
27784,142.0
1618,351.0
13964,181.0
28976,55.0
18371,178.0
10126,181.0
19861,320.0
18541,301.0
12402,200.0
23084,200.0
29627,98.0
26694,105.0
28054,119.0
15516,35.0
22580,55.0
15748,125.0
27075,94.0
12303,200.0
24305,111.0
13825,54.0
10042,260.0
18802,140.0
1433,290.0
5451,100.0
14919,70.0
26773,260.0
15369,129.0
26668,175.0
6747,249.0
6356,150.0
19417,112.0
14601,146.0
18122,115.0
8156,125.0
27472,120.0
21689,44.0
11518,98.0
6220,913.0
20355,200.0
11098,799.0
6373,111.0
26312,218.0
22480,150.0
18041,35.0
24024,26.0
3629,240.0
15217,135.0
14909,301.0
8036,200.0
4028,57.0
22043,200.0
29080,98.0
29797,275.0
24715,61.0
14856,138.0
15273,150.0
4341,49.0
1461,85.0
2948,54.0
20824,159.0
23923,181.0
13533,85.0
28797,160.0
14918,39.0
13710,84.0
4431,160.0
5525,35.0
16462,100.0
23525,61.0
26277,200.0
15853,49.0
7660,59.0
2061,150.0
915,351.0
9386,235.0
24095,100.0
10355,177.0
21495,140.0
16374,55.0
22236,139.0
21411,330.0
16152,94.0
30089,500.0
24879,129.0
28293,75.0
27928,44.0
25322,301.0
27459,398.0
1587,500.0
30568,61.0
26621,179.0
11585,100.0
10507,240.0
4511,231.0
28625,100.0
13734,70.0
3967,121.0
26036,90.0
3786,125.0
25558,169.0
30705,249.0
10249,140.0
29542,61.0
10194,135.0
7808,181.0
8343,175.0
16131,128.0
16806,750.0
20464,301.0
16312,342.0
25675,146.0
9335,170.0
3750,373.0
20959,159.0
2421,150.0
19582,100.0
1025,160.0
20401,249.0
13580,220.0
6340,700.0
25850,70.0
16541,94.0
22999,119.0
8150,195.0
30572,61.0
1227,90.0
20948,160.0
30347,129.0
23620,67.0
28528,54.0
24669,80.0
4262,125.0
17319,190.0
13997,50.0
26423,100.0
20271,351.0
24259,70.0
24091,90.0
22735,43.0
1291,129.0
5273,85.0
8660,249.0
20425,65.0
27059,85.0
26925,150.0
26203,85.0
21687,90.0
6403,200.0
1832,70.0
7646,85.0
60,580.0
196,85.0
13228,150.0
8720,30.0
28731,55.0
20705,379.0
25216,100.0
8375,190.0
12106,169.0
2873,179.0
22146,55.0
2489,55.0
8111,80.0
1459,61.0
12263,90.0
23986,135.0
8702,799.0
21609,78.0
14509,100.0
25544,301.0
28829,400.0
15777,49.0
19044,63.0
7411,140.0
4719,100.0
1663,249.0
12314,92.0
456,171.0
28623,351.0
29217,22.0
22676,75.0
25085,32.0
16141,200.0
13270,150.0
12557,124.0
1830,228.0
21020,169.0
16335,128.0
877,249.0
12004,279.0
229,120.0
4383,390.0
26064,290.0
26975,249.0
7233,220.0
25989,125.0
14489,30.0
6682,98.0
29703,55.0
14323,94.0
7365,160.0
29620,338.0
4699,55.0
1704,181.0
19457,163.0
30519,150.0
5764,600.0
3793,301.0
17099,249.0
20680,150.0
2075,245.0
24327,409.0
11928,295.0
27205,31.0
7862,351.0
4233,231.0
23643,194.0
30300,70.0
26734,61.0
9156,117.0
20736,181.0
7067,158.0
12694,84.0
28512,50.0
14811,65.0
14685,100.0
16519,88.0
22760,200.0
17400,26.0
30001,65.0
2221,61.0
16394,75.0
23925,351.0
15303,80.0
8366,200.0
21015,275.0
5586,100.0
12328,100.0
17254,120.0
3963,150.0
22230,63.0
24984,160.0
1656,550.0
15585,105.0
29364,200.0
14235,98.0
17265,119.0
30380,139.0
20104,231.0
21719,123.0
19303,187.0
1534,185.0
13681,550.0
27399,138.0
4884,240.0
22370,200.0
11427,200.0
5323,53.0
5014,468.0
214,109.0
9487,369.0
20173,40.0
24689,189.0
29173,140.0
330,150.0
28036,70.0
20064,181.0
26758,120.0
12174,231.0
21954,55.0
22726,301.0
27303,280.0
10739,98.0
1280,249.0
7993,450.0
2096,128.0
29660,90.0
10931,69.0
12264,169.0
16036,150.0
22196,111.0
15611,61.0
29166,200.0
1107,504.0
10905,200.0
5459,70.0
19178,58.0
21270,115.0
5722,181.0
27503,55.0
10953,67.0
11721,65.0
25597,135.0
22021,181.0
7429,50.0
18464,120.0
22025,120.0
16226,225.0
12936,220.0
4338,248.0
27514,67.0
1509,89.0
29863,50.0
2659,150.0
6110,129.0
23014,140.0
16186,53.0
3312,218.0
14971,111.0
25266,170.0
11965,249.0
1065,200.0
27813,71.0
29223,111.0
20343,169.0
13979,195.0
29148,351.0
27313,120.0
22200,301.0
20733,580.0
3931,171.0
30388,40.0
25980,100.0
8005,120.0
22874,70.0
3426,80.0
15068,248.0
8153,139.0
8003,160.0
15089,61.0
24623,189.0
23698,849.0
3300,198.0
3467,100.0
21168,125.0
3160,97.0
16418,100.0
10344,450.0
23766,415.0
7415,49.0
8356,98.0
10728,119.0
13813,67.0
4149,200.0
12820,206.0
16316,125.0
14754,115.0
5911,115.0
15117,146.0
15231,67.0
7092,249.0
1971,249.0
28868,63.0
16722,280.0
20056,639.0
2943,94.0
8139,249.0
5716,75.0
9787,61.0
21982,75.0
24704,550.0
12561,120.0
12593,700.0
3411,150.0
22000,90.0
27876,98.0
27231,70.0
14994,200.0
8342,70.0
682,290.0
1272,84.0
20239,70.0
22807,400.0
15336,70.0
20504,190.0
26004,100.0
6951,240.0
13891,120.0
5880,249.0
206,320.0
13500,65.0
25242,799.0
29269,85.0
19061,82.0
4098,235.0
2315,875.0
21576,120.0
1906,150.0
15354,85.0
6580,220.0
3427,89.0
13632,65.0
30333,249.0
12596,100.0
28071,200.0
10614,169.0
14945,49.0
12404,61.0
4489,160.0
15609,231.0
19585,400.0
5467,301.0
26283,189.0
16373,109.0
12654,98.0
13127,80.0
25924,89.0
7474,450.0
11793,183.0
7668,65.0
6227,351.0
28559,260.0
28389,150.0
25811,400.0
8971,98.0
5055,82.0
19440,840.0
8596,111.0
18445,65.0
19887,179.0
27014,74.0
2396,140.0
28733,109.0
820,94.0
27625,70.0
9153,150.0
5816,49.0
23023,200.0
21444,98.0
2457,600.0
22129,275.0
7588,59.0
20770,111.0
27947,135.0
27965,49.0
6214,218.0
29962,450.0
4010,124.0
8653,36.0
7206,82.0
11017,54.0
4605,399.0
23799,129.0
24919,125.0
18685,200.0
19736,65.0
11769,67.0
16357,70.0
30102,280.0
13484,181.0
511,61.0
19954,70.0
20397,120.0
18722,70.0
1336,181.0
24928,70.0
2974,100.0
19677,600.0
6720,80.0
12815,140.0
27188,65.0
29877,104.0
5933,90.0
25951,75.0
27772,44.0
16934,80.0
5602,125.0
22934,400.0
28097,100.0
14860,50.0
20253,70.0
797,225.0
7573,67.0
14035,100.0
12582,120.0
9272,473.0
26354,179.0
10027,61.0
9381,170.0
11420,295.0
12660,450.0
1399,69.0
12790,105.0
17669,120.0
29220,90.0
12642,150.0
18144,160.0
24773,349.0
15062,600.0
25359,18.0
25231,49.0
27793,150.0
10375,169.0
30047,80.0
1039,150.0
3448,57.0
22767,150.0
18943,119.0
8784,75.0
2548,111.0
22793,135.0
7397,98.0
16873,50.0
24527,35.0
9615,90.0
12646,214.0
26368,120.0
19512,181.0
23414,123.0
15616,179.0
28823,231.0
17187,421.0
18754,249.0
23367,849.0
20023,85.0
17608,69.0
27494,94.0
13106,40.0
10645,301.0
28174,160.0
2581,115.0
6524,849.0
14025,44.0
25898,70.0
9813,500.0
30142,90.0
11655,120.0
5243,69.0
14836,120.0
2967,80.0
3617,111.0
20339,120.0
27278,47.0
17970,43.0
21670,200.0
9872,31.0
12304,63.0
9951,450.0
28489,120.0
13426,55.0
26940,90.0
5766,120.0
23432,150.0
4565,50.0
29332,75.0
23970,665.0
11082,284.0
25604,150.0
10565,90.0
14970,50.0
28582,40.0
7449,249.0
23274,589.0
13152,351.0
5193,200.0
3630,59.0
11028,169.0
25136,150.0
4855,220.0
3637,65.0
22957,200.0
19564,100.0
13357,129.0
4441,65.0
14307,80.0
28176,290.0
27288,229.0
28871,450.0
24190,53.0
10356,328.0
21925,301.0
27882,55.0
7264,160.0
14318,50.0
7064,160.0
29202,280.0
24605,140.0
21403,700.0
19703,351.0
9935,169.0
6236,700.0
18503,50.0
5593,120.0
8493,120.0
18368,129.0
18668,90.0
6848,775.0
19142,61.0
20193,61.0
3322,190.0
3264,100.0
5160,369.0
7738,295.0
14806,100.0
5042,231.0
16706,85.0
22404,85.0
24888,125.0
1532,115.0
24939,150.0
26106,61.0
1560,181.0
28892,98.0
25092,200.0
20190,351.0
838,231.0
9605,150.0
1494,70.0
25442,70.0
18580,40.0
19197,249.0
25798,70.0
19275,249.0
20630,155.0
30361,44.0
7758,249.0
21069,249.0
25747,61.0
27483,400.0
12808,85.0
18428,113.0
11797,150.0
8728,70.0
19120,708.0
25099,44.0
5529,249.0
20224,98.0
18400,190.0
17889,94.0
17574,47.0
20390,600.0
9551,406.0
8956,249.0
9736,453.0
2103,30.0
15818,119.0
4743,301.0
14158,200.0
17532,469.0
11993,80.0
53,49.0
1936,150.0
22149,39.0
160,260.0
5656,28.0
15185,70.0
20689,70.0
23574,144.0
4195,224.0
1388,400.0
3726,249.0
20863,146.0
22205,650.0
679,650.0
27598,139.0
20442,80.0
24279,146.0
25326,279.0
7804,135.0
18885,61.0
56,121.0
1916,235.0
17564,49.0
27898,70.0
3407,100.0
11070,57.0
6760,301.0
10577,55.0
15819,98.0
5624,90.0
13722,98.0
20978,65.0
16761,170.0
9252,61.0
2988,111.0
1507,90.0
2179,290.0
1809,480.0
10128,111.0
26473,150.0
14881,249.0
15404,119.0
16264,181.0
23240,129.0
30550,140.0
12081,147.0
27690,94.0
24775,70.0
29996,69.0
12828,98.0
9230,351.0
22069,377.0
17961,150.0
3725,90.0
23829,152.0
1573,100.0
13313,150.0
12958,351.0
3597,150.0
30186,164.0
6770,152.0
6281,66.0
10758,81.0
4908,46.0
13096,190.0
10046,80.0
11394,550.0
29161,249.0
23518,150.0
1268,111.0
5541,150.0
24286,299.0
11595,799.0
27867,200.0
24338,80.0
7964,35.0
19676,129.0
28398,111.0
29492,345.0
13456,226.0
15757,181.0
8990,351.0
28749,200.0
30177,80.0
11747,310.0
16275,200.0
14560,100.0
2298,696.0
12656,129.0
18291,111.0
199,28.0
26921,26.0
17049,93.0
3764,750.0
28167,43.0
11247,69.0
29667,100.0
15552,67.0
19140,69.0
29395,65.0
16395,98.0
14859,400.0
20830,100.0
15020,74.0
12621,650.0
22451,129.0
19335,170.0
5226,270.0
5603,181.0
8514,249.0
21483,90.0
12937,69.0
2232,94.0
6571,100.0
19340,36.0
2767,200.0
4806,80.0
8289,75.0
3324,57.0
21039,80.0
4983,220.0
10151,94.0
17856,129.0
9996,98.0
18263,129.0
5013,400.0
225,351.0
21621,237.0
14707,125.0
5148,115.0
11798,156.0
20231,98.0
466,351.0
27916,40.0
29942,123.0
10706,120.0
7137,200.0
14221,100.0
24068,111.0
8270,65.0
29360,61.0
26367,70.0
5194,390.0
26173,55.0
18329,89.0
426,299.0
14380,101.0
13591,400.0
4530,61.0
9970,70.0
8563,96.0
29583,100.0
5424,90.0
14184,58.0
8773,181.0
9123,164.0
17313,163.0
21262,255.0
14275,220.0
25723,100.0
10136,600.0
1490,200.0
7020,169.0
16825,105.0
30110,80.0
9397,61.0
21187,69.0
3913,169.0
21801,220.0
6622,400.0
10178,200.0
16726,220.0
12250,338.0
1441,129.0
6527,175.0
30607,75.0
1413,280.0
23450,115.0
13967,111.0
24089,49.0
27341,150.0
20800,290.0
25901,89.0
12376,94.0
677,100.0
20672,55.0
28280,53.0
22606,49.0
9635,50.0
3438,210.0
12524,30.0
19488,208.0
19937,185.0
582,125.0
29238,75.0
19227,40.0
20362,170.0
21007,249.0
4798,342.0
77,111.0
29948,220.0
29858,85.0
19765,182.0
18022,100.0
15285,185.0
11933,90.0
7240,115.0
27434,94.0
13338,100.0
6821,160.0
10083,185.0
11880,169.0
51,65.0
21435,249.0
24529,890.0
13245,372.0
20807,61.0
27067,58.0
14447,94.0
28467,65.0
4108,171.0
14219,200.0
29666,170.0
16271,600.0
14185,65.0
3578,450.0
17976,100.0
26844,85.0
3623,80.0
6492,450.0
16547,54.0
27444,195.0
8454,549.0
4900,197.0
1542,13.0
6258,140.0
3318,249.0
17517,100.0
27723,65.0
1811,148.0
29526,50.0
1084,249.0
20022,129.0
25506,170.0
29227,550.0
7548,100.0
30393,70.0
4686,120.0
389,105.0
12825,450.0
11616,132.0
19766,53.0
8310,100.0
12008,150.0
7347,150.0
19021,77.0
10621,208.0
3587,46.0
7783,65.0
4377,150.0
18911,80.0
27823,71.0
17057,125.0
8098,181.0
5093,61.0
6615,150.0
1838,181.0
21966,100.0
19600,159.0
12613,150.0
1168,160.0
10240,50.0
18152,499.0
10253,75.0
13861,44.0
14552,58.0
19975,55.0
8069,80.0
2559,125.0
28330,160.0
27568,105.0
11191,200.0
28963,100.0
28636,248.0
29291,249.0
14708,80.0
1835,181.0
17773,220.0
20974,500.0
15319,200.0
4135,125.0
23355,179.0
6904,108.0
5671,200.0
20422,18.0
26973,150.0
22235,232.0
7489,231.0
14792,148.0
10257,50.0
17784,55.0
13241,61.0
589,85.0
23912,135.0
6200,120.0
25849,66.0
18933,62.0
10402,80.0
22136,98.0
10932,65.0
27847,295.0
7733,100.0
18947,61.0
7407,98.0
22210,80.0
12700,80.0
1128,117.0
15671,150.0
16880,62.0
13300,500.0
10295,200.0
12615,325.0
24845,49.0
21629,150.0
30571,150.0
29505,150.0
12589,50.0
18884,249.0
935,80.0
29232,351.0
8650,129.0
29396,40.0
2234,249.0
19800,40.0
27484,200.0
14772,89.0
29347,100.0
2634,70.0
8740,301.0
8408,78.0
27967,35.0
587,181.0
29957,90.0
4504,88.0
20261,480.0
26786,298.0
5129,30.0
24114,111.0
27458,44.0
2071,200.0
2660,400.0
25472,301.0
28344,50.0
23857,111.0
193,90.0
5024,88.0
29872,80.0
13274,119.0
19941,30.0
17194,125.0
13373,400.0
20251,50.0
9643,609.0
24359,150.0
4878,175.0
5468,200.0
10892,98.0
12529,400.0
17636,129.0
18466,500.0
13522,80.0
23114,100.0
9547,150.0
10270,249.0
10016,44.0
4959,105.0
16883,140.0
3756,799.0
12346,67.0
5879,75.0
21678,630.0
23527,177.0
28440,61.0
5956,159.0
11432,150.0
23506,50.0
26453,90.0
11113,120.0
2627,135.0
15029,500.0
26111,65.0
1554,150.0
17937,65.0
10099,150.0
18095,105.0
27878,400.0
16939,65.0
21338,23.0
23595,35.0
10322,290.0
18745,50.0
946,301.0
22170,44.0
26506,44.0
23946,30.0
13433,160.0
19912,156.0
27680,150.0
25840,140.0
30225,359.0
29659,280.0
9659,200.0
21727,301.0
4663,150.0
13054,301.0
15039,90.0
1283,62.0
24440,120.0
28159,61.0
20536,173.0
2985,301.0
20624,100.0
20751,220.0
2422,320.0
29390,50.0
4940,100.0
3496,35.0
29862,193.0
5462,39.0
27416,129.0
27427,373.0
15523,70.0
26865,98.0
13716,205.0
22259,61.0
5239,239.0
14378,71.0
23462,65.0
19581,150.0
21101,650.0
14547,102.0
24236,55.0
1064,160.0
22030,341.0
18830,50.0
27163,139.0
17061,189.0
27849,220.0
22407,34.0
24034,40.0
3631,195.0
18208,75.0
28455,65.0
19420,70.0
30652,200.0
6797,66.0
26950,32.0
10140,390.0
23996,70.0
30258,55.0
20563,301.0
30264,187.0
10123,58.0
22969,299.0
183,71.0
18819,200.0
17955,249.0
28847,175.0
13673,55.0
484,75.0
7987,500.0
14283,297.0
2281,65.0
5147,249.0
27197,61.0
3511,61.0
14647,125.0
1600,59.0
3366,78.0
13200,92.0
21093,70.0
686,183.0
11172,50.0
8072,346.0
14841,220.0
15097,46.0
24453,588.0
30205,100.0
790,200.0
13831,150.0
22288,55.0
8215,200.0
30159,200.0
16389,200.0
19549,338.0
3461,107.0
22401,175.0
16974,198.0
11032,125.0
584,140.0
2208,49.0
4470,100.0
30327,28.0
30050,999.0
2359,120.0
24201,36.0
22,89.0
27785,30.0
5889,301.0
14462,90.0
9331,200.0
7183,301.0
18191,65.0
10480,337.0
23501,198.0
9879,100.0
28900,268.0
17498,70.0
20808,146.0
24242,220.0
10767,65.0
23077,150.0
14538,85.0
4141,61.0
6463,650.0
29020,80.0
2339,249.0
29031,200.0
24131,65.0
13073,661.0
15803,135.0
24815,109.0
21619,169.0
28408,108.0
8148,75.0
19586,169.0
17287,169.0
13523,290.0
21111,245.0
24656,70.0
21692,249.0
4029,53.0
21682,77.0
13125,90.0
4230,80.0
11646,100.0
7297,78.0
27703,111.0
22546,146.0
7848,100.0
566,190.0
12182,160.0
25557,70.0
15398,120.0
17609,26.0
9187,40.0
12164,120.0
26230,190.0
15464,80.0
23455,70.0
29365,70.0
26883,136.0
13823,156.0
17246,50.0
24667,181.0
7766,80.0
25039,120.0
1489,55.0
2020,600.0
24844,351.0
23254,140.0
8165,244.0
14902,290.0
10063,100.0
5149,750.0
8604,249.0
15903,129.0
5383,35.0
29340,80.0
26003,185.0
9096,50.0
10811,574.0
27834,98.0
22360,71.0
15226,61.0
19572,65.0
27596,70.0
12165,100.0
19835,100.0
2506,84.0
11161,94.0
10248,75.0
12109,200.0
29861,121.0
3654,70.0
4747,70.0
20107,166.0
17446,100.0
27676,200.0
6507,80.0
4987,44.0
24434,175.0
26568,98.0
29157,43.0
23602,111.0
15573,240.0
3070,239.0
21526,150.0
5977,74.0
29493,100.0
25081,155.0
20089,351.0
4868,220.0
22708,200.0
5708,125.0
10497,950.0
3092,129.0
22279,351.0
15284,185.0
29416,44.0
4251,160.0
8727,179.0
28331,135.0
3415,160.0
25543,337.0
16772,61.0
28832,90.0
4509,214.0
2104,200.0
22220,150.0
25451,175.0
14133,80.0
23222,98.0
7456,249.0
18915,128.0
23963,120.0
4906,150.0
26274,150.0
2026,349.0
10110,135.0
4730,650.0
18547,44.0
7635,111.0
21780,40.0
12482,98.0
16232,380.0
14440,750.0
18914,380.0
23813,200.0
13413,70.0
4015,78.0
25357,59.0
2512,80.0
3056,315.0
1638,159.0
4075,109.0
2216,111.0
29218,249.0
23204,160.0
23785,119.0
29569,55.0
21225,90.0
19163,49.0
15341,212.0
17377,115.0
11802,146.0
15249,249.0
22763,80.0
9800,96.0
1110,146.0
5965,80.0
2034,160.0
9828,71.0
17080,70.0
11975,89.0
26039,70.0
21504,301.0
24389,50.0
10392,120.0
14416,109.0
12920,222.0
27348,150.0
22563,100.0
6693,200.0
7236,138.0
20051,169.0
5387,700.0
16783,120.0
27818,109.0
19552,75.0
28008,249.0
8965,55.0
8535,70.0
18003,120.0
1358,129.0
16669,150.0
22741,181.0
19854,70.0
30125,249.0
664,61.0
19350,120.0
19071,82.0
22689,89.0
8201,177.0
15778,450.0
11846,249.0
16661,70.0
24710,181.0
16348,195.0
15579,500.0
8039,84.0
27074,200.0
8886,70.0
6676,125.0
24413,200.0
23949,301.0
29188,70.0
13777,61.0
5849,584.0
3774,200.0
20097,231.0
15859,146.0
14461,129.0
19712,584.0
21337,65.0
11120,200.0
15593,59.0
22880,40.0
21916,121.0
7009,131.0
19723,650.0
226,90.0
9581,85.0
17510,159.0
11555,146.0
29479,66.0
7129,249.0
498,150.0
12248,74.0
27456,100.0
17844,40.0
29989,70.0
14586,80.0
17573,43.0
10296,539.0
1779,158.0
18907,109.0
28113,395.0
23477,310.0
17828,200.0
18140,270.0
9501,111.0
27649,50.0
29022,51.0
28788,100.0
23964,500.0
24224,61.0
8495,210.0
9500,195.0
23568,116.0
14024,421.0
7403,71.0
577,80.0
4760,55.0
20291,105.0
28923,61.0
2049,67.0
5819,100.0
4296,181.0
9372,140.0
29361,120.0
14073,249.0
12609,61.0
473,150.0
18644,146.0
17954,40.0
22548,249.0
15475,71.0
15203,120.0
21794,200.0
17767,65.0
29811,40.0
19714,50.0
2437,140.0
28371,109.0
21273,351.0
28822,220.0
11945,111.0
18558,44.0
6688,61.0
20551,190.0
20709,351.0
4076,301.0
30221,35.0
8158,40.0
16493,50.0
3689,150.0
23116,80.0
6873,111.0
1305,950.0
13401,55.0
9279,225.0
6599,650.0
5355,249.0
11689,150.0
7610,111.0
2800,249.0
15158,75.0
19066,125.0
30606,129.0
16882,128.0
13912,36.0
26317,159.0
8038,164.0
9921,50.0
500,200.0
1599,200.0
20087,44.0
13900,890.0
5141,63.0
13536,55.0
12779,94.0
26270,190.0
21785,305.0
5557,190.0
8014,195.0
26761,150.0
7995,90.0
9958,200.0
18579,55.0
5955,90.0
12643,80.0
23165,214.0
6472,301.0
6575,70.0
27754,102.0
11779,849.0
25594,75.0
6930,61.0
27816,112.0
27953,50.0
23307,125.0
14491,200.0
11730,160.0
12798,36.0
7319,400.0
2052,70.0
2784,200.0
4914,88.0
1219,85.0
13116,135.0
9311,150.0
1797,249.0
17871,115.0
3129,120.0
8006,100.0
4661,226.0
21943,59.0
24690,150.0
27746,55.0
11047,131.0
7304,94.0
16892,120.0
26981,249.0
18161,220.0
4471,53.0
20313,200.0
29114,38.0
15174,108.0
21218,111.0
7679,200.0
26631,200.0
11413,150.0
13860,320.0
1255,129.0
8090,325.0
15088,40.0
4570,70.0
13058,61.0
9964,170.0
7691,150.0
6988,249.0
11111,89.0
24874,163.0
733,90.0
14434,85.0
13763,375.0
23041,159.0
16437,102.0
8291,146.0
875,696.0
29512,57.0
30495,185.0
30360,44.0
22864,220.0
24677,61.0
23867,700.0
9257,170.0
24240,163.0
9752,105.0
30218,100.0
8205,564.0
11132,301.0
5074,318.0
12665,160.0
4963,26.0
6736,94.0
10351,85.0
5568,181.0
28017,119.0
25299,249.0
22095,249.0
5294,147.0
25027,55.0
25607,61.0
16148,200.0
15353,58.0
6516,249.0
1823,100.0
4921,138.0
2783,150.0
8733,175.0
27320,50.0
2012,135.0
20377,351.0
4465,349.0
9601,50.0
20161,220.0
7630,450.0
9014,150.0
22447,69.0
12029,249.0
4502,77.0
9924,94.0
15453,120.0
3720,80.0
22699,190.0
4587,280.0
14669,111.0
16587,155.0
22594,231.0
24069,138.0
12760,840.0
8527,320.0
25805,190.0
17427,160.0
2472,275.0
5881,44.0
16812,90.0
6956,85.0
8230,70.0
30253,55.0
27289,284.0
13181,209.0
11514,61.0
13468,100.0
13868,421.0
9383,500.0
18997,43.0
30417,65.0
27699,85.0
9354,107.0
9426,195.0
1896,120.0
23353,150.0
30217,522.0
27217,65.0
13589,80.0
8213,70.0
19271,301.0
16496,49.0
20832,90.0
16432,65.0
21084,146.0
8526,150.0
5906,129.0
20969,495.0
15241,42.0
21784,89.0
8009,249.0
25477,115.0
20481,100.0
28191,220.0
2465,245.0
21718,150.0
19334,200.0
26219,160.0
17577,190.0
21963,65.0
6878,84.0
8404,140.0
21122,142.0
29587,520.0
10297,88.0
8766,62.0
15321,901.0
11693,650.0
23466,200.0
13649,266.0
11661,35.0
673,399.0
11138,164.0
22637,90.0
5396,85.0
22813,50.0
19329,421.0
13147,94.0
28585,75.0
3090,115.0
3240,200.0
8428,260.0
7626,75.0
11043,135.0
2222,218.0
17258,42.0
6054,120.0
18353,142.0
22109,181.0
22772,61.0
25603,179.0
9232,30.0
21231,295.0
28342,111.0
28922,111.0
10933,125.0
19302,160.0
10078,80.0
12718,61.0
13064,175.0
19096,249.0
24916,111.0
23731,61.0
30698,200.0
10300,88.0
27843,275.0
21583,100.0
9722,255.0
